"Month","Category Group/Category","Category Group","Category","Budgeted","Activity","Available"
"Nov 2019","Monthly Bills: Lou's Phone","Monthly Bills","Lou's Phone",£23.29,-£23.29,£0.00
"Nov 2019","Monthly Bills: Car Finance","Monthly Bills","Car Finance",£254.11,-£254.11,£0.00
"Nov 2019","Monthly Bills: Entertainment","Monthly Bills","Entertainment",£23.98,-£23.98,£0.00
"Nov 2019","Monthly Bills: Online Storage","Monthly Bills","Online Storage",£11.58,-£11.58,£0.00
"Nov 2019","Monthly Bills: Home Security","Monthly Bills","Home Security",£0.00,£0.00,£0.00
"Nov 2019","Monthly Bills: Online Services","Monthly Bills","Online Services",£18.52,-£18.52,£0.00
"Nov 2019","Monthly Bills: Giving","Monthly Bills","Giving",£7.00,-£7.00,£0.00
"Nov 2019","Monthly Bills: Rent","Monthly Bills","Rent",£1250.00,-£1250.00,£0.00
"Nov 2019","Off-Monthly Bills: Car Tax (Annual)","Off-Monthly Bills","Car Tax (Annual)",£12.50,£0.00,£50.00
"Nov 2019","Off-Monthly Bills: Car Breakdown (Annual)","Off-Monthly Bills","Car Breakdown (Annual)",£1.55,-£18.31,£6.49
"Nov 2019","Off-Monthly Bills: Car Insurance (Annual)","Off-Monthly Bills","Car Insurance (Annual)",£46.16,£0.00,£46.16
"Nov 2019","Off-Monthly Bills: Car MOT (Annual)","Off-Monthly Bills","Car MOT (Annual)",£0.00,£0.00,£0.00
"Nov 2019","Off-Monthly Bills: Home Insurance (Annual)","Off-Monthly Bills","Home Insurance (Annual)",£7.30,£0.00,£48.90
"Nov 2019","Off-Monthly Bills: Factor Fees (3-5 months)","Off-Monthly Bills","Factor Fees (3-5 months)",£0.00,£0.00,£0.00
"Nov 2019","Off-Monthly Bills: TV License (Annual)","Off-Monthly Bills","TV License (Annual)",£12.92,£0.00,£77.52
"Nov 2019","Off-Monthly Bills: YNAB (Annual)","Off-Monthly Bills","YNAB (Annual)",£4.81,-£34.95,£0.00
"Nov 2019","Recreation: Books","Recreation","Books",£8.00,-£16.00,£0.00
"Nov 2019","Recreation: Crafts","Recreation","Crafts",£10.00,-£20.00,£0.00
"Nov 2019","Recreation: Clothing","Recreation","Clothing",£47.95,-£47.95,£0.00
"Nov 2019","Recreation: Cinema","Recreation","Cinema",£0.00,£0.00,£0.00
"Nov 2019","Recreation: Football","Recreation","Football",£6.60,-£30.00,£0.00
"Nov 2019","Rainy Days: ⚠️ Emergency Buffer","Rainy Days","⚠️ Emergency Buffer",£0.00,£0.00,£0.00
"Nov 2019","Rainy Days: Cards/Presents","Rainy Days","Cards/Presents",£150.00,-£200.95,£49.17
"Nov 2019","Rainy Days: Christmas 2022 Pot","Rainy Days","Christmas 2022 Pot",£0.00,£0.00,£0.00
"Nov 2019","Rainy Days: Chloe's Birthday","Rainy Days","Chloe's Birthday",£0.00,£0.00,£0.00
"Nov 2019","Rainy Days: Car Services","Rainy Days","Car Services",£0.00,£0.00,£0.00
"Nov 2019","Rainy Days: Trips","Rainy Days","Trips",£100.00,£0.00,£528.69
"Nov 2019","Rainy Days: New Glasses","Rainy Days","New Glasses",£0.00,£0.00,£0.00
"Nov 2019","Rainy Days: Dental","Rainy Days","Dental",£0.00,£0.00,£0.00
"Nov 2019","Rainy Days: Medical","Rainy Days","Medical",£0.00,£0.00,£0.00
"Nov 2019","House: Front Door Loan Repayment","House","Front Door Loan Repayment",£0.00,£0.00,£0.00
"Nov 2019","House: Living Room","House","Living Room",£0.00,£0.00,£0.00
"Nov 2019","House: Kitchen","House","Kitchen",£0.00,£0.00,£0.00
"Nov 2019","House: Chloe's Bedroom","House","Chloe's Bedroom",£0.00,£0.00,£0.00
"Nov 2019","House: Our Bedroom","House","Our Bedroom",£0.00,£0.00,£0.00
"Nov 2019","House: Bathroom","House","Bathroom",£0.00,£0.00,£0.00
"Nov 2019","House: Garden","House","Garden",£0.00,£0.00,£0.00
"Nov 2019","House: Upstairs Hall","House","Upstairs Hall",£0.00,£0.00,£0.00
"Nov 2019","House: Loft","House","Loft",£0.00,£0.00,£0.00
"Nov 2019","House: Study","House","Study",£0.00,£0.00,£0.00
"Nov 2019","House: Other","House","Other",£0.00,£0.00,£0.00
"Nov 2019","House: Services","House","Services",£0.00,£0.00,£0.00
"Nov 2019","House: House Pot","House","House Pot",£0.00,£0.00,£28374.58
"Nov 2019","Saving Goals: New Laptop for Joe","Saving Goals","New Laptop for Joe",£0.00,£0.00,£0.00
"Nov 2019","Saving Goals: Family Holiday 2022","Saving Goals","Family Holiday 2022",£0.00,£0.00,£0.00
"Nov 2019","Saving Goals: BIG Holiday 2026ish","Saving Goals","BIG Holiday 2026ish",£0.00,£0.00,£0.00
"Nov 2019","Saving Goals: Back Extension","Saving Goals","Back Extension",£0.00,£0.00,£0.00
"Nov 2019","On Hold: Gaming Upgrade","On Hold","Gaming Upgrade",£0.00,£0.00,£0.00
"Nov 2019","Credit Card Payments: Halifax CC","Credit Card Payments","Halifax CC",£0.00,£53.95,£79.94
"Nov 2019","Credit Card Payments: Nectar CC","Credit Card Payments","Nectar CC",£0.00,£0.00,£0.00
"Nov 2019","Money Owed: Nana's Shoe Fund for Chloe","Money Owed","Nana's Shoe Fund for Chloe",£0.00,£0.00,£0.00
"Nov 2019","Money Owed: Relocation Expenses","Money Owed","Relocation Expenses",£0.00,£0.00,£0.00
"Nov 2019","Money Owed: Work Expenses","Money Owed","Work Expenses",£130.98,-£700.58,-£569.60
"Nov 2019","Money Owed: Owed To Us","Money Owed","Owed To Us",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Lou's Future","Hidden Categories","Lou's Future",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Lou's Birthday Fund 2020","Hidden Categories","Lou's Birthday Fund 2020",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: New Laptop for Lou","Hidden Categories","New Laptop for Lou",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Leaving Do","Hidden Categories","Leaving Do",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Water","Hidden Categories","Water",£12.35,£0.00,£26.59
"Nov 2019","Hidden Categories: HCPC Fee","Hidden Categories","HCPC Fee",£1.73,£0.00,£3.47
"Nov 2019","Hidden Categories: DBS Renewal Fee","Hidden Categories","DBS Renewal Fee",£1.09,£0.00,£2.18
"Nov 2019","Hidden Categories: Disney+ (Annual)","Hidden Categories","Disney+ (Annual)",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Parking Permit","Hidden Categories","Parking Permit",£2.92,£0.00,£20.44
"Nov 2019","Hidden Categories: Visitor Permits","Hidden Categories","Visitor Permits",£3.71,£0.00,£14.87
"Nov 2019","Hidden Categories: Gardening Disposal","Hidden Categories","Gardening Disposal",£4.55,£0.00,£32.30
"Nov 2019","Hidden Categories: Gray (NCT)","Hidden Categories","Gray (NCT)",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Charlie","Hidden Categories","Charlie",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Joe from Lou","Hidden Categories","Joe from Lou",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Pakkeleg","Hidden Categories","Pakkeleg",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Lou from Joe","Hidden Categories","Lou from Joe",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Joe Parents","Hidden Categories","Joe Parents",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Lou Parents","Hidden Categories","Lou Parents",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Gym","Hidden Categories","Gym",£48.00,-£48.00,£0.00
"Nov 2019","Hidden Categories: Home Decoration","Hidden Categories","Home Decoration",£10.00,£0.00,£20.00
"Nov 2019","Hidden Categories: Therapy","Hidden Categories","Therapy",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Contact Lenses","Hidden Categories","Contact Lenses",£31.00,-£31.00,£0.00
"Nov 2019","Hidden Categories: Chloe","Hidden Categories","Chloe",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Lysander","Hidden Categories","Lysander",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Ed and Ling","Hidden Categories","Ed and Ling",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Christmas 2021 Pot","Hidden Categories","Christmas 2021 Pot",£52.80,-£2.80,£350.00
"Nov 2019","Hidden Categories: Chloe from us","Hidden Categories","Chloe from us",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Bill and Rae","Hidden Categories","Bill and Rae",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Lou from Joe","Hidden Categories","Lou from Joe",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Matt and Anita","Hidden Categories","Matt and Anita",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Joe from Lou","Hidden Categories","Joe from Lou",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Ezra","Hidden Categories","Ezra",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Stocking fillers","Hidden Categories","Stocking fillers",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Isla","Hidden Categories","Isla",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Caroline and Richard","Hidden Categories","Caroline and Richard",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Rachel from us","Hidden Categories","Rachel from us",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Nanna from Chloe","Hidden Categories","Nanna from Chloe",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Barry from us","Hidden Categories","Barry from us",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Grandad from Chloe","Hidden Categories","Grandad from Chloe",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Soren from us","Hidden Categories","Soren from us",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Morfar from Chloe","Hidden Categories","Morfar from Chloe",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Kirsten from us","Hidden Categories","Kirsten from us",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Mormor from Chloe","Hidden Categories","Mormor from Chloe",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Bill and Rae","Hidden Categories","Bill and Rae",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Olee","Hidden Categories","Olee",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Caroline and Richard","Hidden Categories","Caroline and Richard",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Ezra","Hidden Categories","Ezra",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Isla","Hidden Categories","Isla",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Lysander","Hidden Categories","Lysander",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Stocking Fillers","Hidden Categories","Stocking Fillers",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Chloe","Hidden Categories","Chloe",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Joe","Hidden Categories","Joe",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Lou","Hidden Categories","Lou",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Rachel, Barry","Hidden Categories","Rachel, Barry",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Barry","Hidden Categories","Barry",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Rachel","Hidden Categories","Rachel",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Ed, Ling","Hidden Categories","Ed, Ling",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Billy and Rae","Hidden Categories","Billy and Rae",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Charlie","Hidden Categories","Charlie",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Kirsten, Søren","Hidden Categories","Kirsten, Søren",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Søren","Hidden Categories","Søren",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Kirsten","Hidden Categories","Kirsten",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Lysander","Hidden Categories","Lysander",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Nete","Hidden Categories","Nete",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Caroline, Richard","Hidden Categories","Caroline, Richard",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Louisa, James, Ciaran","Hidden Categories","Louisa, James, Ciaran",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Matt and Anita","Hidden Categories","Matt and Anita",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Ezra","Hidden Categories","Ezra",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Isla","Hidden Categories","Isla",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Lee and Ola","Hidden Categories","Lee and Ola",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: Car Insurance (Monthly)","Hidden Categories","Car Insurance (Monthly)",£76.09,£0.00,£76.09
"Nov 2019","Hidden Categories: Life Insurance","Hidden Categories","Life Insurance",£8.06,-£8.06,£0.00
"Nov 2019","Hidden Categories: Social Workers Union","Hidden Categories","Social Workers Union",£15.78,-£15.78,£0.00
"Nov 2019","Hidden Categories: Car Seat","Hidden Categories","Car Seat",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: New Car Deposit","Hidden Categories","New Car Deposit",£90.00,£0.00,£460.00
"Nov 2019","Hidden Categories: Moving Costs","Hidden Categories","Moving Costs",£139.29,£0.00,£425.01
"Nov 2019","Hidden Categories: Workspace Upgrades","Hidden Categories","Workspace Upgrades",£20.00,£0.00,£40.00
"Nov 2019","Hidden Categories: Lou's iPhone","Hidden Categories","Lou's iPhone",£0.00,£0.00,£0.00
"Nov 2019","Hidden Categories: New TV","Hidden Categories","New TV",£0.00,£0.00,£0.00
"Dec 2019","Unplanned Expenses: Spending Money","Unplanned Expenses","Spending Money",£699.03,-£699.03,£0.00
"Dec 2019","Unplanned Expenses: Eating Out / Take Out","Unplanned Expenses","Eating Out / Take Out",£58.92,-£58.92,£0.00
"Dec 2019","To Use and Dispose: Lou's Birthday Clothes","To Use and Dispose","Lou's Birthday Clothes",£0.00,£0.00,£0.00
"Dec 2019","To Use and Dispose: Birthday Bike","To Use and Dispose","Birthday Bike",£0.00,£0.00,£0.00
"Dec 2019","Regular Expenses: Petrol","Regular Expenses","Petrol",£47.63,-£47.63,£0.00
"Dec 2019","Regular Expenses: Weekly Food","Regular Expenses","Weekly Food",£101.80,-£101.80,£0.00
"Dec 2019","Regular Expenses: Transportation","Regular Expenses","Transportation",£67.40,-£67.40,£0.00
"Dec 2019","For Chloe: Babysitting","For Chloe","Babysitting",£0.00,£0.00,£0.00
"Dec 2019","For Chloe: Chloe Essentials","For Chloe","Chloe Essentials",£30.00,-£32.00,£81.04
"Dec 2019","For Chloe: Chloe Clothes","For Chloe","Chloe Clothes",£20.00,-£22.00,£64.61
"Dec 2019","For Chloe: Chloe Toys/Books","For Chloe","Chloe Toys/Books",£10.00,£0.00,£34.56
"Dec 2019","For Chloe: Chloe's Future","For Chloe","Chloe's Future",£20.00,£0.00,£340.00
"Dec 2019","Monthly Bills: Mortgage","Monthly Bills","Mortgage",£0.00,£0.00,£0.00
"Dec 2019","Monthly Bills: Mortgage Life Cover","Monthly Bills","Mortgage Life Cover",£0.00,£0.00,£0.00
"Dec 2019","Monthly Bills: Nursery/Childcare","Monthly Bills","Nursery/Childcare",£0.00,£0.00,£0.00
"Dec 2019","Monthly Bills: Energy","Monthly Bills","Energy",£90.00,-£90.00,£0.00
"Dec 2019","Monthly Bills: Internet and TV","Monthly Bills","Internet and TV",£35.50,-£35.50,£0.00
"Dec 2019","Monthly Bills: Council Tax","Monthly Bills","Council Tax",£154.00,-£154.00,£0.00
"Dec 2019","Monthly Bills: Joe's Phone","Monthly Bills","Joe's Phone",£43.34,-£43.34,£0.00
"Dec 2019","Monthly Bills: Lou's Phone","Monthly Bills","Lou's Phone",£33.52,-£33.52,£0.00
"Dec 2019","Monthly Bills: Car Finance","Monthly Bills","Car Finance",£254.11,-£254.11,£0.00
"Dec 2019","Monthly Bills: Entertainment","Monthly Bills","Entertainment",£23.98,-£23.98,£0.00
"Dec 2019","Monthly Bills: Online Storage","Monthly Bills","Online Storage",£11.58,-£11.58,£0.00
"Dec 2019","Monthly Bills: Home Security","Monthly Bills","Home Security",£0.00,£0.00,£0.00
"Dec 2019","Monthly Bills: Online Services","Monthly Bills","Online Services",£13.13,-£13.13,£0.00
"Dec 2019","Monthly Bills: Giving","Monthly Bills","Giving",£7.00,-£7.00,£0.00
"Dec 2019","Monthly Bills: Rent","Monthly Bills","Rent",£1250.00,-£1250.00,£0.00
"Dec 2019","Off-Monthly Bills: Car Tax (Annual)","Off-Monthly Bills","Car Tax (Annual)",£12.50,£0.00,£62.50
"Dec 2019","Off-Monthly Bills: Car Breakdown (Annual)","Off-Monthly Bills","Car Breakdown (Annual)",£1.55,£0.00,£8.04
"Dec 2019","Off-Monthly Bills: Car Insurance (Annual)","Off-Monthly Bills","Car Insurance (Annual)",£46.16,£0.00,£92.32
"Dec 2019","Off-Monthly Bills: Car MOT (Annual)","Off-Monthly Bills","Car MOT (Annual)",£0.00,£0.00,£0.00
"Dec 2019","Off-Monthly Bills: Home Insurance (Annual)","Off-Monthly Bills","Home Insurance (Annual)",£7.30,£0.00,£56.20
"Dec 2019","Off-Monthly Bills: Factor Fees (3-5 months)","Off-Monthly Bills","Factor Fees (3-5 months)",£0.00,£0.00,£0.00
"Dec 2019","Off-Monthly Bills: TV License (Annual)","Off-Monthly Bills","TV License (Annual)",£12.92,£0.00,£90.44
"Dec 2019","Off-Monthly Bills: YNAB (Annual)","Off-Monthly Bills","YNAB (Annual)",£3.09,£0.00,£3.09
"Dec 2019","Recreation: Books","Recreation","Books",£8.00,£0.00,£8.00
"Dec 2019","Recreation: Crafts","Recreation","Crafts",£10.00,£0.00,£10.00
"Dec 2019","Recreation: Clothing","Recreation","Clothing",£232.22,-£232.22,£0.00
"Dec 2019","Recreation: Cinema","Recreation","Cinema",£0.00,£0.00,£0.00
"Dec 2019","Recreation: Football","Recreation","Football",£11.70,£0.00,£11.70
"Dec 2019","Rainy Days: ⚠️ Emergency Buffer","Rainy Days","⚠️ Emergency Buffer",£0.00,£0.00,£0.00
"Dec 2019","Rainy Days: Cards/Presents","Rainy Days","Cards/Presents",£30.00,-£75.50,£3.67
"Dec 2019","Rainy Days: Christmas 2022 Pot","Rainy Days","Christmas 2022 Pot",£0.00,£0.00,£0.00
"Dec 2019","Rainy Days: Chloe's Birthday","Rainy Days","Chloe's Birthday",£0.00,£0.00,£0.00
"Dec 2019","Rainy Days: Car Services","Rainy Days","Car Services",£0.00,£0.00,£0.00
"Dec 2019","Rainy Days: Trips","Rainy Days","Trips",£100.00,£0.00,£628.69
"Dec 2019","Rainy Days: New Glasses","Rainy Days","New Glasses",£0.00,£0.00,£0.00
"Dec 2019","Rainy Days: Dental","Rainy Days","Dental",£40.00,£0.00,£40.00
"Dec 2019","Rainy Days: Medical","Rainy Days","Medical",£0.00,£0.00,£0.00
"Dec 2019","House: Front Door Loan Repayment","House","Front Door Loan Repayment",£0.00,£0.00,£0.00
"Dec 2019","House: Living Room","House","Living Room",£0.00,£0.00,£0.00
"Dec 2019","House: Kitchen","House","Kitchen",£0.00,£0.00,£0.00
"Dec 2019","House: Chloe's Bedroom","House","Chloe's Bedroom",£0.00,£0.00,£0.00
"Dec 2019","House: Our Bedroom","House","Our Bedroom",£0.00,£0.00,£0.00
"Dec 2019","House: Bathroom","House","Bathroom",£0.00,£0.00,£0.00
"Dec 2019","House: Garden","House","Garden",£0.00,£0.00,£0.00
"Dec 2019","House: Upstairs Hall","House","Upstairs Hall",£0.00,£0.00,£0.00
"Dec 2019","House: Loft","House","Loft",£0.00,£0.00,£0.00
"Dec 2019","House: Study","House","Study",£0.00,£0.00,£0.00
"Dec 2019","House: Other","House","Other",£0.00,£0.00,£0.00
"Dec 2019","House: Services","House","Services",£0.00,£0.00,£0.00
"Dec 2019","House: House Pot","House","House Pot",£462.28,£0.00,£28836.86
"Dec 2019","Saving Goals: New Laptop for Joe","Saving Goals","New Laptop for Joe",£0.00,£0.00,£0.00
"Dec 2019","Saving Goals: Family Holiday 2022","Saving Goals","Family Holiday 2022",£0.00,£0.00,£0.00
"Dec 2019","Saving Goals: BIG Holiday 2026ish","Saving Goals","BIG Holiday 2026ish",£0.00,£0.00,£0.00
"Dec 2019","Saving Goals: Back Extension","Saving Goals","Back Extension",£0.00,£0.00,£0.00
"Dec 2019","On Hold: Gaming Upgrade","On Hold","Gaming Upgrade",£0.00,£0.00,£0.00
"Dec 2019","Credit Card Payments: Halifax CC","Credit Card Payments","Halifax CC",£0.00,£322.14,£402.08
"Dec 2019","Credit Card Payments: Nectar CC","Credit Card Payments","Nectar CC",£0.00,£0.00,£0.00
"Dec 2019","Money Owed: Nana's Shoe Fund for Chloe","Money Owed","Nana's Shoe Fund for Chloe",£0.00,£0.00,£0.00
